localadmin_id|localadmin_name|locality_id|locality_name|lat|lon
404523993|Monroe|101713929|Plumwood|40.008792|-83.414812
404523997|Somerford|101713925|Choctaw Lake|39.960782|-83.487744
404524007|Milton|101712485|Craig Beach|41.11599|-80.98272
404524039|Orange|101713561|Tuppers Plains|39.172625|-81.846582
404524045|Dublin|101712107|Rockford|40.691517|-84.650229
404524047|Gibson|101712099|Fort Recovery|40.410888|-84.775915
404524049|Granville|101712091|Burkettsville|40.353059|-84.642515
404524049|Granville|101712109|St. Henry|40.420791|-84.632619
404524059|Lostcreek|101712849|Casstown|40.052767|-84.128513
404524065|Franklin|101713001|Stafford|39.712411|-81.27658
404524067|Perry|101713017|Antioch|39.661053|-81.066921
404524073|Washington|101713025|Graysville|39.663346|-81.174584
404524077|German|101712167|Germantown|39.632457|-84.364508
404524095|Chester|85983123|Chesterville|40.477695|-82.68176
404524103|Washington|101713595|Iberia|40.674719|-82.840229
404524109|Cass|101713899|Trinway|40.135942|-82.012398
404524121|Union|101712709|Norwich|39.984318|-81.792364
404524121|Union|101712707|New Concord|39.994885|-81.737919
404524123|Beaver|101713427|Batesville|39.915609|-81.282363
404524129|Marion|101713423|Summerfield|39.796909|-81.335505
404524133|Allen|101712639|Clay Center|41.573227|-83.364287
404524133|Allen|101713673|Curtice|41.615914|-83.37427
404524133|Allen|101713861|Williston|41.602614|-83.341909
404524135|Clay|101712641|Genoa|41.520009|-83.36158
404524137|Salem|101712647|Oak Harbor|41.512222|-83.142829
404524141|Blue Creek|85983045|Haviland|41.017789|-84.585294
404524145|Carryall|85983035|Antwerp|41.179779|-84.737758
404524147|Jackson|85983037|Broughton|41.088011|-84.534984
404524151|Hopewell|101713339|Glenford|39.886555|-82.319597
404524155|Salt Lick|101713353|Shawnee|39.606312|-82.20458
404524155|Salt Lick|101713341|Hemlock|39.590461|-82.154474
404524157|Deercreek|101713415|Williamsport|39.58239|-83.120751
404524159|Saltcreek|101712757|Tarlton|39.553977|-82.777825
404524165|Tully|101713085|Convoy|40.917905|-84.705288
404524167|Union|85983069|Scott|40.988959|-84.58369
404524169|Washington|101713089|Middle Point|40.855863|-84.44626
404524171|Willshire|101713101|Wren|40.800552|-84.774602
404524171|Willshire|101713099|Willshire|40.74658|-84.792506
404524177|Madison|101713237|Zaleski|39.281067|-82.395
404524185|Aurelius|101712311|Macksburg|39.63145|-81.456216
404524193|Waterford|101712299|Beverly|39.549985|-81.636201
404524193|Waterford|101713819|Waterford|39.540664|-81.642374
404524195|Canaan|101712369|Burbank|40.986372|-81.99483
404524195|Canaan|85983015|Creston|40.976337|-81.900018
404524199|Congress|101712343|West Salem|40.969668|-82.107763
404524199|Congress|101712371|Congress|40.925181|-82.055858
404524203|Paint|101712325|Mount Eaton|40.69513|-81.702575
404524205|Brady|101712459|West Unity|41.588535|-84.430622
404524209|Mill Creek|101713847|Alvordton|41.664667|-84.434679
404524213|St. Joseph|101712467|Edgerton|41.449726|-84.749659
404524219|Jackson|101713183|Hoytville|41.190003|-83.784369
404524221|Liberty|101713993|Rudolph|41.296513|-83.664001
404524223|Paxton|101713445|Bainbridge|39.226464|-83.269562
404524227|Jackson|85983059|Burgoon|41.267485|-83.251403
404524227|Jackson|85983077|Helena|41.340362|-83.291983
404524235|Green|101713665|Franklin Furnace|38.611704|-82.844079
404524243|Bloom|101711959|Bloomville|41.051373|-83.013668
404524247|Liberty|101711957|Bettsville|41.244053|-83.233878
404524247|Liberty|101713641|Kansas|41.24515|-83.283916
404524253|Venice|101711955|Attica|41.063465|-82.887171
404524255|Dinsmore|85983135|Botkins|40.45852|-84.178107
404524255|Dinsmore|85983109|Anna|40.396458|-84.176015
404524257|Loramie|85983159|Russia|40.234123|-84.408538
404524263|Lawrence|101714051|North Lawrence|40.841666|-81.634602
404524263|Lawrence|101713299|Canal Fulton|40.890386|-81.589185
404524267|Pike|101713321|East Sparta|40.663706|-81.362705
404524271|Plain|101713313|North Canton|40.87425|-81.397085
404524273|Akron|101713359|Akron|41.080144|-81.521921
404524273|Akron|101713369|Cuyahoga Falls|41.16409|-81.520594
404524275|Boston|101713389|Peninsula|41.237765|-81.552019
404524279|Copley|101714059|Pigeon Creek|41.110123|-81.672235
404524295|Farmington|101713281|West Farmington|41.390851|-80.972966
404524299|Kinsman|101714033|Kinsman Center|41.454422|-80.58543
404524311|Dover|85982775|Parral|40.560945|-81.494971
404524313|Franklin|85982783|Strasburg|40.600595|-81.529559
404524319|Sandy|101713501|Sandyville|40.646723|-81.367055
404524319|Sandy|85982767|Mineral City|40.601754|-81.36095
404524325|Claibourne|101713043|Richwood|40.427604|-83.295517
404524335|Patterson|101712833|Yorkshire|40.325309|-84.495026
404524335|Patterson|101712811|Osgood|40.339392|-84.495632
404524339|Twin|101712787|Arcanum|39.992308|-84.554323
404524339|Twin|101712795|Gordon|39.930267|-84.509067
404524339|Twin|101712801|Ithaca|39.937737|-84.553332
404524343|Wabash|101712809|North Star|40.324261|-84.56898
404524347|Wayne|101712821|Versailles|40.222319|-84.483229
404524353|Delaware|101711985|Sherwood|41.288954|-84.553015
404524367|Washington|101711983|Ney|41.38062|-84.521157
404524369|Berkshire|101713493|Galena|40.221942|-82.880287
404524373|Brown|101714097|Kilbourne|40.332304|-82.959238
404524379|Middleton|101713187|Haskins|41.464805|-83.704305
404524381|Milton|101713193|Custar|41.284596|-83.84381
404524381|Milton|101713175|Milton Center|41.300739|-83.829661
404524383|Perrysburg|101713215|Rossford|41.583249|-83.569165
404524389|Crawford|101713103|Carey|40.950046|-83.383643
404524393|Richland|101713119|Wharton|40.861306|-83.46481
404524473|Adams|101712793|Gettysburg|40.115575|-84.496381
404524475|Brown|101712785|Ansonia|40.214115|-84.634398
404524477|Butler|101712791|Castine|39.931043|-84.624718
404524481|Harrison|101712799|Hollansburg|39.998493|-84.793009
404524481|Harrison|101712803|New Madison|39.96779|-84.708065
404524483|Jackson|101712819|Union City|40.199616|-84.794198
404524489|Monroe|101712815|Pitsburg|39.987156|-84.48783
404524495|Jasper|85983085|Milledgeville|39.593907|-83.587466
404524497|Jefferson|85983087|Octa|39.613501|-83.610536
404524497|Jefferson|85983083|Jeffersonville|39.652168|-83.556405
404524501|Paint|85983167|Bloomingburg|39.607735|-83.395477
404524509|Wayne|101713579|Good Hope|39.44672|-83.359405
404524511|Blendon|101712419|Minerva Park|40.07773|-82.942141
404524511|Blendon|101713837|Huber Ridge|40.090972|-82.917253
404524523|Liberty|101713487|Powell|40.167944|-83.079903
404524533|Scioto|101713489|Ostrander|40.268247|-83.208692
404524535|Sunbury Village|101713483|Sunbury|40.247194|-82.865985
404524545|Berlin|85983193|Berlin Heights|41.320431|-82.49042
404524553|Margaretta|101713605|Crystal Rock|41.447787|-82.841928
404524553|Margaretta|101713565|Whites Landing|41.430878|-82.895834
404524553|Margaretta|85983191|Bay View|41.468417|-82.82497
404524553|Margaretta|85983195|Castalia|41.400988|-82.808059
404524565|Vermilion|101713603|Beulah Beach|41.391876|-82.442947
404524567|Berne|101712755|Sugar Grove|39.627996|-82.545516
404524569|Bloom|101712383|Lithopolis|39.811625|-82.814233
404524573|Greenfield|101712741|Carroll|39.799059|-82.703837
404524579|Lancaster City|101712743|Lancaster|39.72486|-82.604864
404524585|Richland|101712749|Rushville|39.764348|-82.430333
404524585|Richland|101712761|West Rushville|39.763881|-82.44843
404524587|Rush Creek|101712737|Bremen|39.706081|-82.429552
404524589|Violet|101712385|Pickerington|39.888882|-82.768022
404524595|Huntington|101711873|Vinton|38.97757|-82.337409
404524601|Raccoon|101711901|Centerville|38.897874|-82.445775
404524601|Raccoon|85983231|Rio Grande|38.879609|-82.379011
404524615|Chester|101713963|Chesterland|41.521259|-81.336291
404524619|Green|101712061|Rome|38.665673|-83.379322
404524633|Hamilton|101712421|Obetz|39.866913|-82.945021
404524633|Hamilton|101712415|Lockbourne|39.807899|-82.983661
404524635|Jackson|101712427|Urbancrest|39.901628|-83.086053
404524635|Jackson|101712407|Grove City|39.866859|-83.070095
404524639|Norwich|101712413|Hilliard|40.034791|-83.154581
404524643|Pleasant|101712397|Harrisburg|39.810708|-83.168394
404524643|Pleasant|101713829|Darbydale|39.854631|-83.179535
404524645|Sharon|101712423|Riverlea|40.080407|-83.025047
404524645|Sharon|101712435|Worthington|40.094967|-83.020761
404524649|Truro|101712401|Brice|39.91736|-82.831821
404524649|Truro|101712387|Reynoldsburg|39.95875|-82.794091
404524659|Dover|101713593|Tedrow|41.602912|-84.204273
404524667|Gorham|85983117|Fayette|41.672852|-84.328332
404524671|Swan Creek|85983143|Swanton|41.583695|-83.89118
404524673|York|85983115|Delta|41.575297|-84.004802
404524679|Gallipolis|101713607|Kanauga|38.841209|-82.149464
404524679|Gallipolis|85983229|Gallipolis|38.818621|-82.193211
404524685|Guyan|85983227|Crown City|38.589965|-82.291123
404524693|Vermillion|101711917|Hayesville|40.775214|-82.259617
404524697|Ashtabula|101713535|Edgewood|41.878395|-80.746045
404524697|Ashtabula|85982893|Ashtabula|41.880404|-80.798398
404524709|Geneva|85982905|Geneva|41.800333|-80.946047
404524709|Geneva|85982907|Geneva-on-the-Lake|41.856051|-80.949485
404524721|Morgan|85982933|Rock Creek|41.660431|-80.854328
404524729|Meigs|101712059|Peebles|38.946291|-83.409378
404524735|Scott|101712063|Seaman|38.936981|-83.575368
404524739|Sprigg|101713677|Bentonville|38.745522|-83.610205
404524741|Tiffin|101712065|West Union|38.791685|-83.544091
404524745|American|101711993|Elida|40.78677|-84.199654
404524747|Auglaize|101711999|Harrod|40.707493|-83.921345
404524751|Marion|101711987|Delphos|40.847996|-84.336907
404524753|Monroe|101711991|Cairo|40.830505|-84.084691
404524759|Shawnee|101711995|Fort Shawnee|40.681039|-84.130966
404524761|Spencer|101712005|Spencerville|40.707914|-84.352663
404524765|Clear Creek|101711929|Savannah|40.966756|-82.366157
404524765|Clear Creek|101711915|Bailey Lakes|40.948995|-82.356966
404524767|Green|101711923|Perrysville|40.658413|-82.314458
404524769|Hanover|101711911|Loudonville|40.633819|-82.234177
404524785|Hanover|101712665|Millville|39.392377|-84.652903
404524787|Lemon|101712655|Monroe|39.446082|-84.366579
404524789|Liberty|101713879|Four Bridges|39.382808|-84.354236
404524805|Rome|85982929|Roaming Shores|41.636574|-80.824925
404524819|Ames|101712887|Amesville|39.401487|-81.954957
404524821|Athens|101712889|Athens|39.326816|-82.098898
404524821|Athens|101713921|The Plains|39.365469|-82.134369
404524825|Dover|101712891|Chauncey|39.400523|-82.126052
404524825|Dover|101713919|Millfield|39.434038|-82.094875
404524829|Lee|101712885|Albany|39.223879|-82.19802
404524833|Rome|101713917|Stewart|39.308029|-81.897488
404524835|Troy|101712893|Coolville|39.220137|-81.797809
404524835|Troy|101713915|Hockingport|39.190838|-81.749171
404524837|Waterloo|101713931|New Marshfield|39.325397|-82.216526
404524839|York|101712901|Nelsonville|39.455968|-82.221844
404524839|York|101711931|Buchtel|39.463374|-82.181056
404524841|Duchouquet|101712845|Wapakoneta|40.567524|-84.191566
404524841|Duchouquet|101712827|Cridersville|40.651238|-84.146001
404524843|German|101712835|New Bremen|40.434774|-84.377697
404524847|Jackson|101712829|Minster|40.395678|-84.378751
404524849|Logan|101712823|Buckland|40.624019|-84.260393
404524859|Colerain|101713683|Lansing|40.07588|-80.791925
404524865|Mead|101712139|Shadyside|39.971743|-80.751156
404524867|Pease|101712131|Martins Ferry|40.101887|-80.725248
404524867|Pease|101712145|Yorkville|40.15281|-80.707897
404524867|Pease|101712121|Bridgeport|40.067079|-80.747616
404524867|Pease|101712125|Brookside|40.070829|-80.760612
404524867|Pease|101713681|Wolfhurst|40.068972|-80.781054
404524869|Pultney|101712115|Bellaire|40.016935|-80.747027
404524869|Pultney|101713693|Neffs|40.032032|-80.817096
404524871|Richland|101712137|St. Clairsville|40.07921|-80.899622
404524871|Richland|101713687|Bannock|40.104259|-80.975559
404524871|Richland|101713685|Glencoe|40.010526|-80.881418
404524875|Union|101712133|Morristown|40.063834|-81.069552
404524875|Union|101713691|Lafferty|40.114249|-81.01893
404524883|York|101712135|Powhatan Point|39.862487|-80.8098
404524887|Clark|85983099|Hamersville|38.91906|-83.985448
404524891|Green|85983103|Mount Orab|39.029284|-83.926303
404524893|Huntington|85983091|Aberdeen|38.671131|-83.770268
404524897|Jefferson|85983107|Russellville|38.867273|-83.787783
404524901|Lewis|85983101|Higginsport|38.790024|-83.967303
404524905|Pleasant|85983097|Georgetown|38.868238|-83.899299
404524909|Union|85983105|Ripley|38.732513|-83.834616
404524911|Washington|85982831|Sardinia|39.008689|-83.800898
404524913|Union|101713505|Mount Carmel|39.097827|-84.299445
404524913|Union|101713519|Withamsville|39.062777|-84.28069
404524913|Union|101713521|Summerside|39.118788|-84.286005
404524915|Wayne|85982887|Newtonsville|39.181542|-84.088483
404524923|Clark|101712441|Martinsville|39.322424|-83.810851
404524925|Jefferson|101712443|Midland|39.306761|-83.910403
404524927|Liberty|101712449|Port William|39.552262|-83.785459
404524929|Marion|101712437|Blanchester|39.293336|-83.979831
404524933|Vernon|101712439|Clarksville|39.401646|-83.982828
404524945|St. Clair|101712667|New Miami|39.431855|-84.539897
404524945|St. Clair|101713881|Williamsdale|39.442075|-84.529831
404524949|West Chester|101713885|Wetherington|39.363345|-84.376692
404524949|West Chester|101713891|Olde West Chester|39.335215|-84.403475
404524949|West Chester|101713893|Beckett Ridge|39.344805|-84.438043
404524951|Brown|101711905|Malvern|40.689653|-81.181544
404524951|Brown|101713613|Lake Mohawk|40.660728|-81.192831
404524955|Center|101711969|Carrollton|40.580362|-81.090049
404524963|Monroe|101711971|Dellroy|40.555033|-81.199219
404524965|Orange|101711973|Leesville|40.452057|-81.20958
404524965|Orange|101711909|Sherrodsville|40.4945|-81.244097
404524975|Adams|101713625|Rosewood|40.217387|-83.96343
404524977|Goshen|101711941|Mechanicsburg|40.073638|-83.5569
404524981|Jackson|101711939|Christiansburg|40.056538|-84.025252
404524983|Johnson|101711949|St. Paris|40.126804|-83.964694
404524985|Rush|101711953|Woodstock|40.173697|-83.527758
404524985|Rush|101711947|North Lewisburg|40.220594|-83.558428
404524991|Union|101711945|Mutual|40.079447|-83.637004
404524995|Bethel|101713549|Park Layne|39.888137|-84.039387
404524995|Bethel|101713557|Crystal Lakes|39.886238|-84.02428
404524995|Bethel|85983005|Donnelsville|39.915935|-83.943199
404524995|Bethel|85983009|New Carlisle|39.94489|-84.025511
404524997|German|85982961|Tremont City|40.014649|-83.838426
404524999|Harmony|85982957|South Vienna|39.929083|-83.613314
404525001|Madison|85982955|South Charleston|39.824883|-83.641568
404525003|Mad River|101713553|Holiday Valley|39.853598|-83.962017
404525003|Mad River|101713555|Green Meadows|39.86722|-83.945298
404525003|Mad River|85983007|Enon|39.865351|-83.932985
404525005|Moorefield|101713551|Northridge|39.997119|-83.777003
404525009|Pike|85982953|North Hampton|39.988613|-83.944294
404525015|Franklin|85982875|Felicity|38.838942|-84.098481
404525015|Franklin|85982873|Chilo|38.793398|-84.137319
404525021|Miami|101713507|Day Heights|39.175498|-84.227465
404525021|Miami|101713517|Miamiville|39.212306|-84.300082
404525021|Miami|101713523|Mulberry|39.197541|-84.250997
404525021|Miami|101713503|Mount Repose|39.190734|-84.219867
404525029|Ohio|85982885|New Richmond|38.962523|-84.278581
404525031|Stonelick|85982813|Owensville|39.124179|-84.136667
404525033|Tate|85982871|Bethel|38.9625|-84.084898
404525071|Fairfield|85982919|Columbiana|40.886822|-80.674548
404525073|Hanover|85982935|Hanoverton|40.754694|-80.935488
404525075|Knox|101713539|Homeworth|40.835747|-81.064943
404525077|Liverpool|101713525|La Croft|40.646827|-80.599757
404525083|Perry|85982921|Salem|40.904895|-80.849138
404525085|St. Clair|101713531|Calcutta|40.684709|-80.562388
404525085|St. Clair|101713529|Glenmoor|40.663923|-80.613286
404525087|Salem|85982923|Washingtonville|40.899025|-80.767728
404525087|Salem|85982937|Leetonia|40.878536|-80.762358
404525089|Washington|85982945|Salineville|40.620721|-80.83443
404525109|Franklin|101712013|Conesville|40.184997|-81.891788
404525117|Lafayette|101712025|West Lafayette|40.27607|-81.751708
404525129|Tuscarawas|101713667|Canal Lewisville|40.298947|-81.840232
404525135|White Eyes|101713669|Fresno|40.330802|-81.738627
404525137|Auburn|101713447|Tiro|40.906316|-82.768973
404525143|Cranberry|101713451|New Washington|40.960502|-82.854729
404525147|Galion City|85983131|Galion|40.739158|-82.777354
404525155|Jefferson|101713449|North Robinson|40.792464|-82.85682
404525163|Tod|101714079|Oceola|40.844087|-83.094763
404525167|Union|101712739|Buckeye Lake|39.935532|-82.48264
404525167|Union|101713469|Hebron|39.964477|-82.489675
404525171|Washington|101713271|Utica|40.233465|-82.441295
404525173|Bokescreek|101712089|Ridgeway|40.51243|-83.568948
404525173|Bokescreek|101712997|West Mansfield|40.400654|-83.544415
404525177|Jefferson|101712993|Valley Hi|40.316228|-83.67589
404525177|Jefferson|101712999|Zanesfield|40.338622|-83.677889
404525179|Lake|101712977|Bellefontaine|40.362736|-83.763018
404525181|Mcarthur|101712981|Huntsville|40.442296|-83.804502
404525183|Miami|101712985|Quincy|40.295569|-83.968658
404525183|Miami|101712979|De Graff|40.31276|-83.916645
404525191|Richland|101712975|Belle Center|40.508886|-83.74534
404525193|Rushcreek|101712989|Rushsylvania|40.461317|-83.671158
404525195|Stokes|101712983|Lakeview|40.487461|-83.926608
404525195|Stokes|101713955|Chippewa Park|40.516037|-83.887525
404525197|Washington|101712991|Russells Point|40.468121|-83.893895
404525197|Washington|101713951|Lewistown|40.423752|-83.884627
404525201|Perry|101713269|South Point|38.4213|-82.578359
404525203|Rome|101713241|Athalia|38.512701|-82.309556
404525207|Union|101713261|Proctorville|38.437606|-82.381772
404525207|Union|101713243|Chesapeake|38.429808|-82.44874
404525209|Upper|101713259|Ironton|38.531725|-82.677292
404525209|Upper|101713253|Coal Grove|38.49762|-82.642319
404525215|Bowling Green|101714089|Brownsville|39.943743|-82.251655
404525225|Granville|101714083|Granville South|40.052054|-82.541642
404525225|Granville|101713479|Granville|40.064501|-82.502134
404525229|Harrison|101714081|Beechwood Trails|40.024392|-82.647691
404525229|Harrison|101713465|Kirkersville|39.949875|-82.598176
404525233|Hopewell|101712695|Gratiot|39.95146|-82.216676
404525237|Licking|101714087|Harbor Hills|39.936614|-82.434273
404525243|Madison|101714091|Marne|40.072517|-82.309044
404525245|Monroe|101713467|Johnstown|40.149664|-82.687863
404525249|Newton|101713459|St. Louisville|40.171143|-82.417967
404525255|St. Albans|101713481|Alexandria|40.090221|-82.612131
404525273|Bath|101712677|Fairborn|39.803093|-84.01404
404525273|Bath|101713877|Wright-Patterson AFB|39.811081|-84.057241
404525285|Miami|101712693|Yellow Springs|39.799668|-83.894703
404525285|Miami|85982999|Clifton|39.797025|-83.825658
404525293|Brownhelm|85983211|Vermilion|41.410321|-82.321453
404525301|Eaton|101713947|Eaton Estates|41.306078|-82.011432
404525311|Lagrange|101712955|LaGrange|41.240036|-82.118138
404525311|Lagrange|101713949|Pheasant Run|41.20721|-82.148087
404525317|New Russia|101712971|South Amherst|41.351455|-82.239353
404525343|Providence|101713675|Neapolis|41.490615|-83.874709
404525345|Richfield|101712045|Berkey|41.708277|-83.83842
404525351|Springfield|101712049|Holland|41.61901|-83.707723
404525369|Miami|101712243|North Bend|39.150637|-84.739739
404525369|Miami|101712273|Addyston|39.136996|-84.710295
404525369|Miami|101712205|Cleves|39.163256|-84.74635
404525369|Miami|101713757|Shawnee|39.136652|-84.788681
404525369|Miami|101713775|Miami Heights|39.168841|-84.714948
404525369|Miami|101713715|Grandview|39.192127|-84.724619
404525387|New Jasper|101713873|Shawnee Hills|39.651431|-83.782204
404525391|Silvercreek|101712687|Jamestown|39.659822|-83.743046
404525401|Center|101712913|Lore City|39.983203|-81.460077
404525407|Liberty|101713933|Kimbolton|40.150857|-81.575835
404525415|Oxford|101712111|Fairview|40.057349|-81.234939
404525417|Richland|101712929|Senecaville|39.934764|-81.459462
404525419|Valley|101712923|Pleasant City|39.903274|-81.543808
404525419|Valley|101713939|Buffalo|39.916862|-81.520418
404525427|Wills|101712917|Old Washington|40.037618|-81.444218
404525431|Anderson|101713717|Fruit Hill|39.069815|-84.367012
404525431|Anderson|101713719|Forestville|39.071047|-84.338887
404525431|Anderson|101713733|Cherry Grove|39.080228|-84.321968
404525431|Anderson|101713805|Turpin Hills|39.106352|-84.370283
404525431|Anderson|101713723|Dry Run|39.104736|-84.330758
404525431|Anderson|101713697|Sherwood|39.085287|-84.360834
404525431|Anderson|101713791|Coldstream|39.047918|-84.347362
404525431|Anderson|101713759|Salem Heights|39.065619|-84.38398
404525437|Colerain|101713753|Taylor Creek|39.236416|-84.679636
404525437|Colerain|101713709|Mount Healthy Heights|39.270242|-84.569173
404525437|Colerain|101713703|Northgate|39.253234|-84.594251
404525437|Colerain|101713787|Dry Ridge|39.258768|-84.633935
404525437|Colerain|101713701|Pleasant Run|39.292737|-84.575718
404525437|Colerain|101713785|Dunlap|39.290815|-84.63026
404525437|Colerain|101713713|Groesbeck|39.229224|-84.596976
404525437|Colerain|101713705|Northbrook|39.246637|-84.579509
404525437|Colerain|101713803|White Oak|39.210415|-84.605891
404525441|Columbia|101713793|Plainville|39.143918|-84.359341
404525443|Crosby|101713771|New Baltimore|39.274328|-84.67048
404525443|Crosby|101713795|New Haven|39.277252|-84.744582
404525445|Delhi|101713741|Delhi Hills|39.08709|-84.617627
404525445|Delhi|101713789|Delshire|39.088495|-84.594962
404525459|Green|101713747|Bridgetown|39.155125|-84.635907
404525459|Green|101713749|Monfort Heights|39.182339|-84.607614
404525459|Green|101713729|Dent|39.192192|-84.659301
404525459|Green|101713731|Covedale|39.126651|-84.636191
404525459|Green|101713745|Mack|39.150157|-84.67917
404525465|Liberty|101712773|Liberty Center|41.44358|-84.007784
404525469|Pleasant|101712783|New Bavaria|41.203645|-84.167206
404525469|Pleasant|101712769|Holgate|41.249289|-84.129246
404525477|Brushcreek|85982833|Sinking Spring|39.074722|-83.387135
404525481|Dodson|85982819|Lynchburg|39.240151|-83.788216
404525483|Fairfield|85982827|Leesburg|39.341831|-83.551949
404525483|Fairfield|85982821|Highland|39.343946|-83.600079
404525487|Liberty|85982825|Hillsboro|39.212436|-83.611265
404525489|Madison|85982817|Greenfield|39.353645|-83.388399
404525497|Paint|101713511|Highland Holiday|39.194918|-83.470328
404525497|Paint|101713513|Rocky Fork Point|39.187845|-83.490106
404525503|Sycamore|101713783|Highpoint|39.289176|-84.347131
404525503|Sycamore|101713727|Dillonvale|39.217229|-84.403039
404525503|Sycamore|101713739|Concorde Hills|39.210624|-84.357083
404525503|Sycamore|101713711|Kenwood|39.206727|-84.374498
404525503|Sycamore|101713763|Rossmoyne|39.214549|-84.388592
404525503|Sycamore|101713799|Brecon|39.279662|-84.352247
404525505|Symmes|101713737|Camp Dennison|39.196406|-84.289376
404525505|Symmes|101713755|Sixteen Mile Stand|39.274831|-84.326409
404525505|Symmes|101713765|Remington|39.228892|-84.321871
404525509|Whitewater|101713773|Miamitown|39.217044|-84.709546
404525509|Whitewater|101713781|Hooven|39.186328|-84.763001
404525509|Whitewater|101713777|Elizabethtown|39.161993|-84.803782
404525509|Whitewater|101713801|Blue Jay|39.230829|-84.744156
404525517|Allen|85982861|Van Buren|41.138946|-83.649258
404525521|Blanchard|85982843|Benton Ridge|41.004236|-83.792664
404525533|Pleasant|85982851|McComb|41.107066|-83.788863
404525537|Union|85982855|Mount Cory|40.934798|-83.823467
404525537|Union|85982857|Rawson|40.956885|-83.784967
404525539|Washington|85982837|Arcadia|41.107909|-83.514617
404525541|Blanchard|101712075|Dunkirk|40.787972|-83.642979
404525551|Hale|101712083|Mount Victory|40.533513|-83.520275
404525553|Liberty|101712071|Ada|40.768037|-83.824687
404525559|Pleasant|101712079|Kenton|40.644642|-83.609919
404525563|Washington|101713679|Dola|40.78477|-83.698932
404525571|Franklin|101713061|Deersville|40.308261|-81.188021
404525575|Green|101713067|Hopedale|40.326477|-80.895455
404525577|Monroe|101713055|Bowerston|40.427262|-81.187387
404525579|North|101713073|Scio|40.398983|-81.088173
404525585|Rumley|101713069|Jewett|40.368059|-81.003006
404525587|Short Creek|101713065|Harrisville|40.181506|-80.886955
404525589|Washington|101713975|Tippecanoe|40.273758|-81.281067
404525591|Damascus|101712775|McClure|41.370974|-83.941369
404525593|Flatrock|101712765|Florida|41.323787|-84.200209
404525603|Eden|101713623|Melmore|41.026134|-83.104951
404525607|Hopewell|101713639|Bascom|41.129041|-83.28692
404525613|Pleasant|101713619|Old Fort|41.241877|-83.151417
404525613|Pleasant|101713621|Fort Seneca|41.204328|-83.167968
404525615|Scipio|101711965|Republic|41.125014|-83.016656
404525617|Seneca|101713643|McCutchenville|40.994328|-83.254669
404525621|Thompson|101713637|Flat Rock|41.23549|-82.859157
404525625|Clinton|85983161|Sidney|40.289095|-84.166903
404525627|Cynthian|101713589|Newport|40.295032|-84.36918
404525629|Fayette|101713997|Burlington|38.410002|-82.528388
404525633|Pee Pee|101713051|Waverly|39.125603|-82.9836
404525635|Perry|101713973|Cynthiana|39.173635|-83.348435
404525641|Seal|101713049|Piketon|39.064859|-82.998483
404525667|South Bloomfield|85983151|Sparta|40.394433|-82.699648
404525679|Falls|101713903|North Zanesville|39.990614|-81.998191
404525681|Harrison|101712711|Philo|39.860926|-81.909907
404525685|Jackson|101712703|Frazeysburg|40.118234|-82.11714
404525687|Jefferson|101712701|Dresden|40.121455|-82.011345
404525697|Newton|101712705|Fultonham|39.855751|-82.14241
404525697|Newton|101713895|East Fultonham|39.847183|-82.122089
404525705|Jackson|85983139|Jackson Center|40.438375|-84.040356
404525707|Mclean|85983137|Fort Loramie|40.344214|-84.370018
404525715|Salem|85983157|Port Jefferson|40.330055|-84.091815
404525717|Van Buren|85983153|Kettlersville|40.438792|-84.259961
404525719|Washington|85983155|Lockington|40.207509|-84.235784
404525723|Bethlehem|101713309|Navarre|40.725947|-81.512994
404525725|Canton|101713307|Meyers Lake|40.815854|-81.416462
404525761|Salem|101712697|Adamsville|40.068933|-81.882648
404525767|Springfield|101712715|South Zanesville|39.903619|-82.017941
404525769|Washington|101713901|Pleasant Grove|39.95125|-81.959274
404525771|Wayne|101713897|Duncan Falls|39.877725|-81.9112
404525779|Center|101713421|Sarahsville|39.807497|-81.46936
404525785|Jackson|101713417|Dexter City|39.659266|-81.473881
404525789|Noble|101713425|Belle Valley|39.788819|-81.556532
404525791|Jackson|101713325|Hills and Dales|40.828935|-81.443952
404525793|Lake|101714043|Uniontown|40.973588|-81.404422
404525793|Lake|101714039|Greentown|40.927381|-81.402046
404525793|Lake|101713323|Hartville|40.96179|-81.334101
404525795|Lexington|101713319|Limaville|40.984065|-81.148327
404525805|Osnaburg|101713327|East Canton|40.788983|-81.283663
404525807|Paris|101714045|Robertsville|40.761981|-81.193725
404525807|Paris|85982917|Minerva|40.730674|-81.102222
404525809|Gasper|101713559|Lake Lakengren|39.689374|-84.68997
404525811|Gratis|85982975|Gratis|39.648415|-84.528611
404525811|Gratis|85982983|West Elkton|39.588138|-84.559781
404525813|Harrison|85982963|Verona|39.901856|-84.495924
404525813|Harrison|85982977|Lewisburg|39.850767|-84.543444
404525819|Jefferson|85982979|New Paris|39.856501|-84.792204
404525823|Somers|85982965|Camden|39.63731|-84.644607
404525825|Twin|85982981|West Alexandria|39.745082|-84.536162
404525833|Jennings|101712337|Fort Jennings|40.90645|-84.299623
404525837|Monroe|101712333|Continental|41.099707|-84.269226
404525839|Monterey|101712359|Ottoville|40.933694|-84.338695
404525841|Ottawa|101712355|Ottawa|41.020365|-84.035058
404525841|Ottawa|101712347|Glandorf|41.027839|-84.079005
